Date,JUN_RD_NO_TP,JUN_RD_NO_forecaset
2023-06-03,285966,286394.6412699041
2023-06-03,285981,286366.4598736669
2023-06-03,285967,286402.2463297679
2023-06-03,292023,286374.0649335307
2023-06-03,286197,286409.8513896317
2023-06-03,285992,286381.66999339446
2023-06-03,286840,286417.45644949545
2023-06-03,286170,286389.2750532582
2023-06-03,285987,286425.0615093592
2023-06-03,289342,286396.880113122
2023-06-03,286590,286432.666569223
2023-06-03,285973,286404.48517298576
2023-06-03,285998,286440.27162908675
2023-06-03,285904,286412.0902328495
2023-06-03,286036,286447.8766889505
2023-06-03,287980,286419.6952927133
2023-06-03,285980,286455.4817488143
2023-06-03,287544,286427.30035257706
2023-06-03,286667,286463.08680867805
2023-06-03,286542,286434.9054124408
2023-06-03,286525,286470.6918685418
2023-06-03,286510,286442.5104723046
2023-06-03,287800,286478.2969284056
2023-06-03,286528,286450.1155321684
2023-06-03,289310,286485.9019882693
2023-06-03,286553,286457.7205920321
2023-06-03,286523,286493.5070481331
2023-06-03,287765,286465.3256518959
2023-06-03,286502,286501.1121079969
2023-06-03,286660,286472.93071175966
2023-06-03,286593,286508.71716786065
2023-06-03,286695,286480.5357716234
2023-06-03,286576,286516.3222277244
2023-06-03,286513,286488.1408314872
2023-06-03,286520,286523.9272875882
2023-06-03,287722,286495.74589135096
2023-06-03,286453,286531.53234745195
2023-06-03,286581,286503.3509512147
2023-06-03,286463,286539.1374073157
2023-06-03,286466,286510.9560110785
2023-06-03,287740,286546.7424671795
2023-06-03,287577,286518.56107094226
2023-06-03,286446,286554.34752704325
2023-06-03,286462,286526.166130806
2023-06-03,286544,286561.952586907
2023-06-03,286478,286533.7711906698
2023-06-03,293089,286569.5576467708
2023-06-03,289086,286541.3762505336
2023-06-03,286514,286577.1627066345
2023-06-03,286765,286548.9813103973
2023-06-03,286524,286584.7677664983
2023-06-03,291564,286556.5863702611
2023-06-03,286634,286592.3728263621
2023-06-03,286596,286564.19143012486
2023-06-03,288718,286599.97788622585
2023-06-03,286639,286571.7964899886
2023-06-03,286611,286607.5829460896
2023-06-03,289551,286579.4015498524
2023-06-03,286621,286615.1880059534
2023-06-03,286676,286587.00660971616
2023-06-03,292418,286622.79306581715
2023-06-03,286610,286594.6116695799
2023-06-03,286831,286630.3981256809
2023-06-03,289010,286602.2167294437
2023-06-03,286664,286638.0031855447
2023-06-03,286783,286609.82178930746
2023-06-03,286721,286645.60824540845
2023-06-03,286672,286617.4268491712
2023-06-03,286666,286653.2133052722
2023-06-03,286675,286625.031909035
2023-06-03,286612,286660.818365136
2023-06-03,286707,286632.6369688988
2023-06-03,291967,286668.4234249997
2023-06-03,294355,286640.2420287625
2023-06-03,286705,286676.0284848635
2023-06-03,286554,286647.8470886263
2023-06-03,286715,286683.6335447273
2023-06-03,286584,286655.45214849006
2023-06-03,286539,286691.23860459105
2023-06-03,286537,286663.0572083538
2023-06-03,286541,286698.8436644548
2023-06-03,286579,286670.6622682176
2023-06-03,286572,286706.4487243186
2023-06-03,286574,286678.26732808136
2023-06-03,286594,286714.05378418235
2023-06-03,286583,286685.8723879451
2023-06-03,290799,286721.6588440461
2023-06-03,286599,286693.4774478089
2023-06-03,286435,286729.2639039099
2023-06-03,286455,286701.08250767266
2023-06-03,286570,286736.86896377365
2023-06-03,286232,286708.6875675364
2023-06-03,286213,286744.4740236374
2023-06-03,289309,286716.2926274002
2023-06-03,286205,286752.0790835012
2023-06-03,286219,286723.897687264
2023-06-03,286215,286759.6841433649
2023-06-03,297061,286731.5027471277
2023-06-03,286282,286767.2892032287
2023-06-03,286210,286739.1078069915
2023-06-03,286237,286774.8942630925
2023-06-03,286274,286746.71286685526
2023-06-03,286246,286782.49932295625
2023-06-03,286272,286754.317926719
2023-06-03,286279,286790.10438282
2023-06-03,286212,286761.9229865828
2023-06-03,286168,286797.7094426838
2023-06-03,288663,286769.52804644656
2023-06-03,286181,286805.31450254755
2023-06-03,286108,286777.1331063103
2023-06-03,286646,286812.9195624113
2023-06-03,286070,286784.7381661741
2023-06-03,286088,286820.5246222751
2023-06-03,286089,286792.34322603786
2023-06-03,293280,286828.12968213885
2023-06-03,291609,286799.9482859016
2023-06-03,286473,286835.7347420026
2023-06-03,286271,286807.5533457654
2023-06-03,286123,286843.3398018664
2023-06-03,286114,286815.1584056292
2023-06-03,286130,286850.9448617301
2023-06-03,286185,286822.7634654929
2023-06-03,286153,286858.5499215939
2023-06-03,286521,286830.3685253567
2023-06-03,286276,286866.1549814577
2023-06-03,286363,286837.97358522046
2023-06-03,286296,286873.76004132145
2023-06-03,287390,286845.5786450842
2023-06-03,286375,286881.3651011852
2023-06-03,286367,286853.183704948
2023-06-03,287135,286888.970161049
2023-06-03,286404,286860.78876481176
2023-06-03,286409,286896.57522091275
2023-06-03,286456,286868.3938246755
2023-06-03,286496,286904.1802807765
2023-06-03,286394,286875.9988845393
2023-06-03,286407,286911.7853406403
2023-06-03,286431,286883.60394440306
2023-06-03,286869,286919.39040050405
2023-06-03,286444,286891.2090042668
2023-06-03,286419,286926.9954603678
2023-06-03,286418,286898.8140641306
2023-06-03,290424,286934.6005202316
2023-06-03,286425,286906.4191239944
2023-06-03,286627,286942.2055800953
2023-06-03,286391,286914.0241838581
2023-06-03,286378,286949.8106399591
2023-06-03,286373,286921.6292437219
2023-06-03,286333,286957.4156998229
2023-06-03,286506,286929.23430358566
2023-06-03,286309,286965.02075968665
2023-06-03,286317,286936.8393634494
2023-06-03,286384,286972.6258195504
2023-06-03,286314,286944.4444233132
2023-06-03,289491,286980.2308794142
2023-06-03,286380,286952.04948317696
2023-06-03,287076,286987.83593927795
2023-06-03,286335,286959.6545430407
2023-06-03,286353,286995.4409991417
2023-06-03,286343,286967.2596029045
2023-06-03,286508,287003.0460590055
2023-06-03,286379,286974.86466276826
2023-06-03,286356,287010.65111886925
2023-06-03,286067,286982.469722632
2023-06-03,285924,287018.256178733
2023-06-03,286907,286990.0747824958
2023-06-03,287046,287025.8612385968
2023-06-03,287032,286997.6798423596
2023-06-03,286988,287033.4662984605
2023-06-03,287203,287005.2849022233
2023-06-03,286981,287041.0713583243
2023-06-03,286998,287012.8899620871
2023-06-03,286967,287048.6764181881
2023-06-03,287020,287020.49502195086
2023-06-03,287026,287056.28147805185
2023-06-03,287069,287028.1000818146
2023-06-03,287093,287063.8865379156
2023-06-03,287016,287035.7051416784
2023-06-03,287136,287071.4915977794
2023-06-03,287071,287043.31020154216
2023-06-03,287015,287079.09665764315
2023-06-03,287153,287050.9152614059
2023-06-03,287552,287086.7017175069
2023-06-03,287098,287058.5203212697
2023-06-03,286962,287094.3067773707
2023-06-03,291591,287066.12538113346
2023-06-03,286911,287101.91183723445
2023-06-03,287586,287073.7304409972
2023-06-03,286943,287109.5168970982
2023-06-03,286955,287081.335500861
2023-06-03,299994,287117.121956962
2023-06-03,286972,287088.9405607248
2023-06-03,286933,287124.7270168257
2023-06-03,286952,287096.5456205885
2023-06-03,286938,287132.3320766895
2023-06-03,286965,287104.1506804523
2023-06-03,286925,287139.9371365533
2023-06-03,286937,287111.75574031606
2023-06-03,287166,287147.54219641705
2023-06-03,287089,287119.3608001798
2023-06-03,286918,287155.1472562808
2023-06-03,287023,287126.9658600436
2023-06-03,287106,287162.7523161446
2023-06-03,287083,287134.57091990736
2023-06-03,287169,287170.35737600835
2023-06-03,287798,287142.1759797711
2023-06-03,287091,287177.9624358721
2023-06-03,287113,287149.7810396349
2023-06-03,287123,287185.5674957359
2023-06-03,287105,287157.38609949866
2023-06-03,287124,287193.17255559965
2023-06-03,291659,287164.9911593624
2023-06-03,287152,287200.7776154634
2023-06-03,287119,287172.5962192262
2023-06-03,287143,287208.3826753272
2023-06-03,287183,287180.20127909
2023-06-03,287167,287215.9877351909
2023-06-03,297156,287187.8063389537
2023-06-03,294906,287223.5927950547
2023-06-03,287128,287195.4113988175
2023-06-03,290059,287231.1978549185
2023-06-03,287064,287203.01645868126
2023-06-03,287038,287238.80291478225
2023-06-03,287043,287210.621518545
2023-06-03,287067,287246.407974646
2023-06-03,287109,287218.2265784088
2023-06-03,287052,287254.0130345098
2023-06-03,287066,287225.83163827256
2023-06-03,287115,287261.61809437355
2023-06-03,287149,287233.4366981363
2023-06-03,287095,287269.2231542373
2023-06-03,303552,287241.0417580001
2023-06-03,287538,287276.8282141011
2023-06-03,287070,287248.64681786386
2023-06-03,290161,287284.43327396485
2023-06-03,287103,287256.2518777276
2023-06-03,287044,287292.0383338286
2023-06-03,287086,287263.8569375914
2023-06-03,286958,287299.6433936924
2023-06-03,286929,287271.4619974552
2023-06-03,286768,287307.2484535561
2023-06-03,286776,287279.0670573189
2023-06-03,286790,287314.8535134199
2023-06-03,286826,287286.6721171827
2023-06-03,287593,287322.4585732837
2023-06-03,286804,287294.27717704646
2023-06-03,286760,287330.06363314745
2023-06-03,286857,287301.8822369102
2023-06-03,286853,287337.6686930112
2023-06-03,286823,287309.487296774
2023-06-03,286808,287345.273752875
2023-06-03,286742,287317.09235663776
2023-06-03,286819,287352.87881273875
2023-06-03,286957,287324.6974165015
2023-06-03,287001,287360.4838726025
2023-06-03,287099,287332.3024763653
2023-06-03,286763,287368.0889324663
2023-06-03,286757,287339.90753622906
2023-06-03,286710,287375.69399233005
2023-06-03,286901,287347.5125960928
2023-06-03,286714,287383.2990521938
2023-06-03,286712,287355.1176559566
2023-06-03,286711,287390.9041120576
2023-06-03,286709,287362.7227158204
2023-06-03,286741,287398.5091719213
2023-06-03,286716,287370.3277756841
2023-06-03,286744,287406.1142317851
2023-06-03,288647,287377.9328355479
2023-06-03,286788,287413.7192916489
2023-06-03,286810,287385.53789541166
2023-06-03,286758,287421.32435151265
2023-06-03,286749,287393.1429552754
2023-06-03,286764,287428.9294113764
2023-06-03,286813,287400.7480151392
2023-06-03,286817,287436.5344712402
2023-06-03,290802,287408.35307500296
2023-06-03,286872,287444.13953110395
2023-06-03,286875,287415.9581348667
2023-06-03,286922,287451.7445909677
2023-06-03,286887,287423.5631947305
2023-06-03,286870,287459.3496508315
2023-06-03,286916,287431.16825459426
2023-06-03,286867,287466.95471069525
2023-06-03,292735,287438.773314458
2023-06-03,287778,287474.559770559
2023-06-03,286884,287446.3783743218
2023-06-03,286898,287482.1648304228
2023-06-03,291700,287453.9834341856
2023-06-03,187714,287489.7698902865
2023-06-03,292985,287461.5884940493
2023-06-03,287793,287497.3749501503
2023-06-03,286960,287469.1935539131
2023-06-03,287072,287504.9800100141
2023-06-03,287092,287476.79861377686
2023-06-03,287047,287512.58506987785
2023-06-03,286843,287484.4036736406
2023-06-03,287031,287520.1901297416
2023-06-03,286873,287492.0087335044
2023-06-03,287171,287527.7951896054
2023-06-03,288979,287499.61379336816
2023-06-03,286832,287535.40024946915
2023-06-03,287966,287507.2188532319
2023-06-03,286834,287543.0053093329
2023-06-03,286859,287514.8239130957
2023-06-03,286896,287550.6103691967
2023-06-03,286844,287522.42897295946
2023-06-03,286863,287558.21542906045
2023-06-03,287942,287530.0340328232
2023-06-03,287453,287565.8204889242
2023-06-03,286864,287537.639092687
2023-06-03,286874,287573.425548788
2023-06-03,289517,287545.2441525508
2023-06-03,286051,287581.0306086517
2023-06-03,286691,287552.8492124145
2023-06-03,285947,287588.6356685155
2023-06-03,286048,287560.4542722783
2023-06-03,286043,287596.2407283793
2023-06-03,286021,287568.05933214206
2023-06-03,286014,287603.84578824305
2023-06-03,286022,287575.6643920058
2023-06-03,286033,287611.4508481068
2023-06-03,290505,287583.2694518696
2023-06-03,286003,287619.0559079706
2023-06-03,286000,287590.87451173336
2023-06-03,287787,287626.66096783435
2023-06-04,292897,287598.4795715971
2023-06-04,287919,287634.2660276981
2023-06-04,287898,287606.0846314609
2023-06-04,288938,287641.8710875619
2023-06-04,287945,287613.68969132466
2023-06-04,288043,287649.47614742565
2023-06-04,287923,287621.2947511884
2023-06-04,287885,287657.0812072894
2023-06-04,287856,287628.8998110522
2023-06-04,287851,287664.6862671532
2023-06-04,287910,287636.504870916
2023-06-04,287963,287672.2913270169
2023-06-04,289270,287644.1099307797
2023-06-04,288176,287679.8963868807
2023-06-04,288051,287651.7149906435
2023-06-04,287953,287687.5014467445
2023-06-04,287946,287659.32005050726
2023-06-04,287977,287695.10650660825
2023-06-04,288072,287666.925110371
2023-06-04,287941,287702.711566472
2023-06-04,288032,287674.5301702348
2023-06-04,290557,287710.3166263358
2023-06-04,287931,287682.13523009856
2023-06-04,287924,287717.92168619955
2023-06-04,288139,287689.7402899623
2023-06-04,287961,287725.5267460633
2023-06-04,287984,287697.3453498261
2023-06-04,289589,287733.1318059271
2023-06-04,287958,287704.95040968986
2023-06-04,295514,287740.73686579085
2023-06-04,287949,287712.5554695536
2023-06-04,288149,287748.3419256546
2023-06-04,289408,287720.1605294174
2023-06-04,287927,287755.9469855184
2023-06-04,298422,287727.7655892812
2023-06-04,294006,287763.5520453821
2023-06-04,287825,287735.3706491449
2023-06-04,287738,287771.1571052459
2023-06-04,287794,287742.9757090087
2023-06-04,287962,287778.7621651097
2023-06-04,287807,287750.58076887246
2023-06-04,287786,287786.36722497345
2023-06-04,287790,287758.1858287362
2023-06-04,296837,287793.9722848372
2023-06-04,287811,287765.7908886
2023-06-04,287776,287801.577344701
2023-06-04,287860,287773.39594846376
2023-06-04,287815,287809.18240456475
2023-06-04,287876,287781.0010083275
2023-06-04,288220,287816.7874644285
2023-06-04,287805,287788.6060681913
2023-06-04,287809,287824.3925242923
2023-06-04,287896,287796.21112805506
2023-06-04,289321,287831.99758415605
2023-06-04,288015,287803.8161879188
2023-06-04,287845,287839.6026440198
2023-06-04,303317,287811.4212477826
2023-06-04,287844,287847.2077038836
2023-06-04,298548,287819.0263076464
2023-06-04,287887,287854.8127637473
2023-06-04,287837,287826.6313675101
2023-06-04,288643,287862.4178236111
2023-06-04,287881,287834.2364273739
2023-06-04,287880,287870.0228834749
2023-06-04,287932,287841.84148723766
2023-06-04,287830,287877.62794333865
2023-06-04,298075,287849.4465471014
2023-06-04,287959,287885.2330032024
2023-06-04,288045,287857.0516069652
2023-06-04,289032,287892.8380630662
2023-06-04,288091,287864.65666682896
2023-06-04,288094,287900.44312292995
2023-06-04,288101,287872.2617266927
2023-06-04,288243,287908.0481827937
2023-06-04,288117,287879.8667865565
2023-06-04,288111,287915.6532426575
2023-06-04,288110,287887.47184642026
2023-06-04,288116,287923.25830252125
2023-06-04,288142,287895.076906284
2023-06-04,288279,287930.863362385
2023-06-04,288173,287902.6819661478
2023-06-04,288192,287938.4684222488
2023-06-04,288165,287910.2870260116
2023-06-04,289696,287946.0734821125
2023-06-04,288223,287917.8920858753
2023-06-04,288190,287953.6785419763
2023-06-04,289049,287925.4971457391
2023-06-04,288256,287961.2836018401
2023-06-04,288271,287933.10220560286
2023-06-04,288258,287968.88866170385
2023-06-04,288280,287940.7072654666
2023-06-04,288278,287976.4937215676
2023-06-04,288329,287948.3123253304
2023-06-04,288082,287984.0987814314
2023-06-04,288261,287955.91738519416
2023-06-04,289093,287991.70384129515
2023-06-04,288226,287963.5224450579
2023-06-04,288205,287999.3089011589
2023-06-04,288915,287971.1275049217
2023-06-04,288202,288006.9139610227
2023-06-04,288846,287978.73256478546
2023-06-04,288270,288014.51902088645
2023-06-04,288179,287986.3376246492
2023-06-04,288297,288022.1240807502
2023-06-04,289486,287993.942684513
2023-06-04,289312,288029.729140614
2023-06-04,288547,288001.5477443768
2023-06-04,288136,288037.3342004777
2023-06-04,288036,288009.1528042405
2023-06-04,288038,288044.9392603415
2023-06-04,288055,288016.7578641043
2023-06-04,288105,288052.5443202053
2023-06-04,288693,288024.36292396806
2023-06-04,287994,288060.14938006905
2023-06-04,287998,288031.9679838318
2023-06-04,293566,288067.7544399328
2023-06-04,287991,288039.5730436956
2023-06-04,288006,288075.3594997966
2023-06-04,287974,288047.17810355936
2023-06-04,287982,288082.96455966035
2023-06-04,287983,288054.7831634231
2023-06-04,288063,288090.5696195241
2023-06-04,288028,288062.3882232869
2023-06-04,288122,288098.1746793879
2023-06-04,288166,288069.99328315066
2023-06-04,288077,288105.77973925165
2023-06-04,288084,288077.5983430144
2023-06-04,288050,288113.3847991154
2023-06-04,288080,288085.2034028782
2023-06-04,288023,288120.9898589792
2023-06-04,288137,288092.808462742
2023-06-04,288229,288128.5949188429
2023-06-04,288075,288100.4135226057
2023-06-04,290526,288136.1999787067
2023-06-04,296818,288108.0185824695
2023-06-04,288097,288143.8050385705
2023-06-04,288039,288115.62364233326
2023-06-04,288060,288151.41009843425
2023-06-04,287724,288123.228702197
